indicator_id,comparison_component,series_code,series_description,year,value,unit,geography,geography_code,disaggregation,nature_code,nature_description,observation_status,source_organization,source_dataset,reported_source,source_url,custodian,database_release,database_last_updated,comparison_status,fallback_suitability,completeness_status,is_preferred_comparison,retrieval_method,retrieval_date,footnotes,notes
17.2.1,ldc_oda_gni_net,DC_ODA_LDCG,"Net official development assistance (ODA) to LDCs as a percentage of OECD-DAC donors' GNI, by donor countries (%)",2010,0.072172,Percentage,United States of America,840,"{""Reporting Type"":""G""}",C,Country data,,Organisation for Economic Co-operation and Development (OECD),"Net official development assistance (ODA) to LDCs as a percentage of OECD-DAC donors' GNI, by donor countries (%)",The Organisation for Economic Co-operation and Development (OECD).,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=DC_ODA_LDCG&areaCode=840,Organisation for Economic Co-operation and Development (OECD),2026.Q2.G.01,2026-07-07T13:46:06,comparable_with_methodology_difference,comparison_only,complete,false,api,2026-08-15,"[""Net Disbursements, Based on OECD, DAC database, 2026; Including imputed multilateral""]",Net ODA to least developed countries including imputed multilateral ODA; directly comparable within this mixed-method indicator.
17.2.1,ldc_oda_gni_net,DC_ODA_LDCG,"Net official development assistance (ODA) to LDCs as a percentage of OECD-DAC donors' GNI, by donor countries (%)",2011,0.075734,Percentage,United States of America,840,"{""Reporting Type"":""G""}",C,Country data,,Organisation for Economic Co-operation and Development (OECD),"Net official development assistance (ODA) to LDCs as a percentage of OECD-DAC donors' GNI, by donor countries (%)",The Organisation for Economic Co-operation and Development (OECD).,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=DC_ODA_LDCG&areaCode=840,Organisation for Economic Co-operation and Development (OECD),2026.Q2.G.01,2026-07-07T13:46:06,comparable_with_methodology_difference,comparison_only,complete,false,api,2026-08-15,"[""Net Disbursements, Based on OECD, DAC database, 2026; Including imputed multilateral""]",Net ODA to least developed countries including imputed multilateral ODA; directly comparable within this mixed-method indicator.
17.2.1,ldc_oda_gni_net,DC_ODA_LDCG,"Net official development assistance (ODA) to LDCs as a percentage of OECD-DAC donors' GNI, by donor countries (%)",2012,0.067446,Percentage,United States of America,840,"{""Reporting Type"":""G""}",C,Country data,,Organisation for Economic Co-operation and Development (OECD),"Net official development assistance (ODA) to LDCs as a percentage of OECD-DAC donors' GNI, by donor countries (%)",The Organisation for Economic Co-operation and Development (OECD).,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=DC_ODA_LDCG&areaCode=840,Organisation for Economic Co-operation and Development (OECD),2026.Q2.G.01,2026-07-07T13:46:06,comparable_with_methodology_difference,comparison_only,complete,false,api,2026-08-15,"[""Net Disbursements, Based on OECD, DAC database, 2026; Including imputed multilateral""]",Net ODA to least developed countries including imputed multilateral ODA; directly comparable within this mixed-method indicator.
17.2.1,ldc_oda_gni_net,DC_ODA_LDCG,"Net official development assistance (ODA) to LDCs as a percentage of OECD-DAC donors' GNI, by donor countries (%)",2013,0.062883,Percentage,United States of America,840,"{""Reporting Type"":""G""}",C,Country data,,Organisation for Economic Co-operation and Development (OECD),"Net official development assistance (ODA) to LDCs as a percentage of OECD-DAC donors' GNI, by donor countries (%)",The Organisation for Economic Co-operation and Development (OECD).,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=DC_ODA_LDCG&areaCode=840,Organisation for Economic Co-operation and Development (OECD),2026.Q2.G.01,2026-07-07T13:46:06,comparable_with_methodology_difference,comparison_only,complete,false,api,2026-08-15,"[""Net Disbursements, Based on OECD, DAC database, 2026; Including imputed multilateral""]",Net ODA to least developed countries including imputed multilateral ODA; directly comparable within this mixed-method indicator.
17.2.1,ldc_oda_gni_net,DC_ODA_LDCG,"Net official development assistance (ODA) to LDCs as a percentage of OECD-DAC donors' GNI, by donor countries (%)",2014,0.060749,Percentage,United States of America,840,"{""Reporting Type"":""G""}",C,Country data,,Organisation for Economic Co-operation and Development (OECD),"Net official development assistance (ODA) to LDCs as a percentage of OECD-DAC donors' GNI, by donor countries (%)",The Organisation for Economic Co-operation and Development (OECD).,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=DC_ODA_LDCG&areaCode=840,Organisation for Economic Co-operation and Development (OECD),2026.Q2.G.01,2026-07-07T13:46:06,comparable_with_methodology_difference,comparison_only,complete,false,api,2026-08-15,"[""Net Disbursements, Based on OECD, DAC database, 2026; Including imputed multilateral""]",Net ODA to least developed countries including imputed multilateral ODA; directly comparable within this mixed-method indicator.
17.2.1,ldc_oda_gni_net,DC_ODA_LDCG,"Net official development assistance (ODA) to LDCs as a percentage of OECD-DAC donors' GNI, by donor countries (%)",2015,0.05796,Percentage,United States of America,840,"{""Reporting Type"":""G""}",C,Country data,,Organisation for Economic Co-operation and Development (OECD),"Net official development assistance (ODA) to LDCs as a percentage of OECD-DAC donors' GNI, by donor countries (%)",The Organisation for Economic Co-operation and Development (OECD).,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=DC_ODA_LDCG&areaCode=840,Organisation for Economic Co-operation and Development (OECD),2026.Q2.G.01,2026-07-07T13:46:06,comparable_with_methodology_difference,comparison_only,complete,false,api,2026-08-15,"[""Net Disbursements, Based on OECD, DAC database, 2026; Including imputed multilateral""]",Net ODA to least developed countries including imputed multilateral ODA; directly comparable within this mixed-method indicator.
17.2.1,ldc_oda_gni_net,DC_ODA_LDCG,"Net official development assistance (ODA) to LDCs as a percentage of OECD-DAC donors' GNI, by donor countries (%)",2016,0.063958,Percentage,United States of America,840,"{""Reporting Type"":""G""}",C,Country data,,Organisation for Economic Co-operation and Development (OECD),"Net official development assistance (ODA) to LDCs as a percentage of OECD-DAC donors' GNI, by donor countries (%)",The Organisation for Economic Co-operation and Development (OECD).,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=DC_ODA_LDCG&areaCode=840,Organisation for Economic Co-operation and Development (OECD),2026.Q2.G.01,2026-07-07T13:46:06,comparable_with_methodology_difference,comparison_only,complete,false,api,2026-08-15,"[""Net Disbursements, Based on OECD, DAC database, 2026; Including imputed multilateral""]",Net ODA to least developed countries including imputed multilateral ODA; directly comparable within this mixed-method indicator.
17.2.1,ldc_oda_gni_net,DC_ODA_LDCG,"Net official development assistance (ODA) to LDCs as a percentage of OECD-DAC donors' GNI, by donor countries (%)",2017,0.061318,Percentage,United States of America,840,"{""Reporting Type"":""G""}",C,Country data,,Organisation for Economic Co-operation and Development (OECD),"Net official development assistance (ODA) to LDCs as a percentage of OECD-DAC donors' GNI, by donor countries (%)",The Organisation for Economic Co-operation and Development (OECD).,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=DC_ODA_LDCG&areaCode=840,Organisation for Economic Co-operation and Development (OECD),2026.Q2.G.01,2026-07-07T13:46:06,comparable_with_methodology_difference,comparison_only,complete,false,api,2026-08-15,"[""Net Disbursements, Based on OECD, DAC database, 2026; Including imputed multilateral""]",Net ODA to least developed countries including imputed multilateral ODA; directly comparable within this mixed-method indicator.
17.2.1,ldc_oda_gni_net,DC_ODA_LDCG,"Net official development assistance (ODA) to LDCs as a percentage of OECD-DAC donors' GNI, by donor countries (%)",2018,0.054527,Percentage,United States of America,840,"{""Reporting Type"":""G""}",C,Country data,,Organisation for Economic Co-operation and Development (OECD),"Net official development assistance (ODA) to LDCs as a percentage of OECD-DAC donors' GNI, by donor countries (%)",The Organisation for Economic Co-operation and Development (OECD).,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=DC_ODA_LDCG&areaCode=840,Organisation for Economic Co-operation and Development (OECD),2026.Q2.G.01,2026-07-07T13:46:06,comparable_with_methodology_difference,comparison_only,complete,false,api,2026-08-15,"[""Net Disbursements, Based on OECD, DAC database, 2026; Including imputed multilateral""]",Net ODA to least developed countries including imputed multilateral ODA; directly comparable within this mixed-method indicator.
17.2.1,ldc_oda_gni_net,DC_ODA_LDCG,"Net official development assistance (ODA) to LDCs as a percentage of OECD-DAC donors' GNI, by donor countries (%)",2019,0.052612,Percentage,United States of America,840,"{""Reporting Type"":""G""}",C,Country data,,Organisation for Economic Co-operation and Development (OECD),"Net official development assistance (ODA) to LDCs as a percentage of OECD-DAC donors' GNI, by donor countries (%)",The Organisation for Economic Co-operation and Development (OECD).,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=DC_ODA_LDCG&areaCode=840,Organisation for Economic Co-operation and Development (OECD),2026.Q2.G.01,2026-07-07T13:46:06,comparable_with_methodology_difference,comparison_only,complete,false,api,2026-08-15,"[""Net Disbursements, Based on OECD, DAC database, 2026; Including imputed multilateral""]",Net ODA to least developed countries including imputed multilateral ODA; directly comparable within this mixed-method indicator.
17.2.1,ldc_oda_gni_net,DC_ODA_LDCG,"Net official development assistance (ODA) to LDCs as a percentage of OECD-DAC donors' GNI, by donor countries (%)",2020,0.059919,Percentage,United States of America,840,"{""Reporting Type"":""G""}",C,Country data,,Organisation for Economic Co-operation and Development (OECD),"Net official development assistance (ODA) to LDCs as a percentage of OECD-DAC donors' GNI, by donor countries (%)",The Organisation for Economic Co-operation and Development (OECD).,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=DC_ODA_LDCG&areaCode=840,Organisation for Economic Co-operation and Development (OECD),2026.Q2.G.01,2026-07-07T13:46:06,comparable_with_methodology_difference,comparison_only,complete,false,api,2026-08-15,"[""Net Disbursements, Based on OECD, DAC database, 2026; Including imputed multilateral""]",Net ODA to least developed countries including imputed multilateral ODA; directly comparable within this mixed-method indicator.
17.2.1,ldc_oda_gni_net,DC_ODA_LDCG,"Net official development assistance (ODA) to LDCs as a percentage of OECD-DAC donors' GNI, by donor countries (%)",2021,0.067851,Percentage,United States of America,840,"{""Reporting Type"":""G""}",C,Country data,,Organisation for Economic Co-operation and Development (OECD),"Net official development assistance (ODA) to LDCs as a percentage of OECD-DAC donors' GNI, by donor countries (%)",The Organisation for Economic Co-operation and Development (OECD).,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=DC_ODA_LDCG&areaCode=840,Organisation for Economic Co-operation and Development (OECD),2026.Q2.G.01,2026-07-07T13:46:06,comparable_with_methodology_difference,comparison_only,complete,false,api,2026-08-15,"[""Net Disbursements, Based on OECD, DAC database, 2026; Including imputed multilateral""]",Net ODA to least developed countries including imputed multilateral ODA; directly comparable within this mixed-method indicator.
17.2.1,ldc_oda_gni_net,DC_ODA_LDCG,"Net official development assistance (ODA) to LDCs as a percentage of OECD-DAC donors' GNI, by donor countries (%)",2022,0.058298,Percentage,United States of America,840,"{""Reporting Type"":""G""}",C,Country data,,Organisation for Economic Co-operation and Development (OECD),"Net official development assistance (ODA) to LDCs as a percentage of OECD-DAC donors' GNI, by donor countries (%)",The Organisation for Economic Co-operation and Development (OECD).,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=DC_ODA_LDCG&areaCode=840,Organisation for Economic Co-operation and Development (OECD),2026.Q2.G.01,2026-07-07T13:46:06,comparable_with_methodology_difference,comparison_only,complete,false,api,2026-08-15,"[""Net Disbursements, Based on OECD, DAC database, 2026; Including imputed multilateral""]",Net ODA to least developed countries including imputed multilateral ODA; directly comparable within this mixed-method indicator.
17.2.1,ldc_oda_gni_net,DC_ODA_LDCG,"Net official development assistance (ODA) to LDCs as a percentage of OECD-DAC donors' GNI, by donor countries (%)",2023,0.057889,Percentage,United States of America,840,"{""Reporting Type"":""G""}",C,Country data,,Organisation for Economic Co-operation and Development (OECD),"Net official development assistance (ODA) to LDCs as a percentage of OECD-DAC donors' GNI, by donor countries (%)",The Organisation for Economic Co-operation and Development (OECD).,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=DC_ODA_LDCG&areaCode=840,Organisation for Economic Co-operation and Development (OECD),2026.Q2.G.01,2026-07-07T13:46:06,comparable_with_methodology_difference,comparison_only,complete,false,api,2026-08-15,"[""Net Disbursements, Based on OECD, DAC database, 2026; Including imputed multilateral""]",Net ODA to least developed countries including imputed multilateral ODA; directly comparable within this mixed-method indicator.
17.2.1,ldc_oda_gni_net,DC_ODA_LDCG,"Net official development assistance (ODA) to LDCs as a percentage of OECD-DAC donors' GNI, by donor countries (%)",2024,0.05452,Percentage,United States of America,840,"{""Reporting Type"":""G""}",C,Country data,,Organisation for Economic Co-operation and Development (OECD),"Net official development assistance (ODA) to LDCs as a percentage of OECD-DAC donors' GNI, by donor countries (%)",The Organisation for Economic Co-operation and Development (OECD).,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=DC_ODA_LDCG&areaCode=840,Organisation for Economic Co-operation and Development (OECD),2026.Q2.G.01,2026-07-07T13:46:06,comparable_with_methodology_difference,comparison_only,complete,true,api,2026-08-15,"[""Net Disbursements, Based on OECD, DAC database, 2026; Including imputed multilateral""]",Net ODA to least developed countries including imputed multilateral ODA; directly comparable within this mixed-method indicator.
17.2.1,total_oda_gni_grant_equivalent,DC_ODA_TOTGGE,"Official development assistance (ODA) as a percentage of OECD-DAC donors' GNI on grant equivalent basis, by donor countries (%)",2018,0.164168,Percentage,United States of America,840,"{""Reporting Type"":""G""}",C,Country data,,Organisation for Economic Co-operation and Development (OECD),"Official development assistance (ODA) as a percentage of OECD-DAC donors' GNI on grant equivalent basis, by donor countries (%)",The Organisation for Economic Co-operation and Development (OECD).,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=DC_ODA_TOTGGE&areaCode=840,Organisation for Economic Co-operation and Development (OECD),2026.Q2.G.01,2026-07-07T13:46:06,comparable_with_methodology_difference,comparison_only,complete,false,api,2026-08-15,"[""Grant equivalents, Based on OECD, DAC database, 2026""]",Current UN total uses grant equivalent after 2018; the project's U.S. total deliberately uses net ODA.
17.2.1,total_oda_gni_grant_equivalent,DC_ODA_TOTGGE,"Official development assistance (ODA) as a percentage of OECD-DAC donors' GNI on grant equivalent basis, by donor countries (%)",2019,0.154414,Percentage,United States of America,840,"{""Reporting Type"":""G""}",C,Country data,,Organisation for Economic Co-operation and Development (OECD),"Official development assistance (ODA) as a percentage of OECD-DAC donors' GNI on grant equivalent basis, by donor countries (%)",The Organisation for Economic Co-operation and Development (OECD).,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=DC_ODA_TOTGGE&areaCode=840,Organisation for Economic Co-operation and Development (OECD),2026.Q2.G.01,2026-07-07T13:46:06,comparable_with_methodology_difference,comparison_only,complete,false,api,2026-08-15,"[""Grant equivalents, Based on OECD, DAC database, 2026""]",Current UN total uses grant equivalent after 2018; the project's U.S. total deliberately uses net ODA.
17.2.1,total_oda_gni_grant_equivalent,DC_ODA_TOTGGE,"Official development assistance (ODA) as a percentage of OECD-DAC donors' GNI on grant equivalent basis, by donor countries (%)",2020,0.16713,Percentage,United States of America,840,"{""Reporting Type"":""G""}",C,Country data,,Organisation for Economic Co-operation and Development (OECD),"Official development assistance (ODA) as a percentage of OECD-DAC donors' GNI on grant equivalent basis, by donor countries (%)",The Organisation for Economic Co-operation and Development (OECD).,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=DC_ODA_TOTGGE&areaCode=840,Organisation for Economic Co-operation and Development (OECD),2026.Q2.G.01,2026-07-07T13:46:06,comparable_with_methodology_difference,comparison_only,complete,false,api,2026-08-15,"[""Grant equivalents, Based on OECD, DAC database, 2026""]",Current UN total uses grant equivalent after 2018; the project's U.S. total deliberately uses net ODA.
17.2.1,total_oda_gni_grant_equivalent,DC_ODA_TOTGGE,"Official development assistance (ODA) as a percentage of OECD-DAC donors' GNI on grant equivalent basis, by donor countries (%)",2021,0.20098,Percentage,United States of America,840,"{""Reporting Type"":""G""}",C,Country data,,Organisation for Economic Co-operation and Development (OECD),"Official development assistance (ODA) as a percentage of OECD-DAC donors' GNI on grant equivalent basis, by donor countries (%)",The Organisation for Economic Co-operation and Development (OECD).,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=DC_ODA_TOTGGE&areaCode=840,Organisation for Economic Co-operation and Development (OECD),2026.Q2.G.01,2026-07-07T13:46:06,comparable_with_methodology_difference,comparison_only,complete,false,api,2026-08-15,"[""Grant equivalents, Based on OECD, DAC database, 2026""]",Current UN total uses grant equivalent after 2018; the project's U.S. total deliberately uses net ODA.
17.2.1,total_oda_gni_grant_equivalent,DC_ODA_TOTGGE,"Official development assistance (ODA) as a percentage of OECD-DAC donors' GNI on grant equivalent basis, by donor countries (%)",2022,0.234558,Percentage,United States of America,840,"{""Reporting Type"":""G""}",C,Country data,,Organisation for Economic Co-operation and Development (OECD),"Official development assistance (ODA) as a percentage of OECD-DAC donors' GNI on grant equivalent basis, by donor countries (%)",The Organisation for Economic Co-operation and Development (OECD).,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=DC_ODA_TOTGGE&areaCode=840,Organisation for Economic Co-operation and Development (OECD),2026.Q2.G.01,2026-07-07T13:46:06,comparable_with_methodology_difference,comparison_only,complete,false,api,2026-08-15,"[""Grant equivalents, Based on OECD, DAC database, 2026""]",Current UN total uses grant equivalent after 2018; the project's U.S. total deliberately uses net ODA.
17.2.1,total_oda_gni_grant_equivalent,DC_ODA_TOTGGE,"Official development assistance (ODA) as a percentage of OECD-DAC donors' GNI on grant equivalent basis, by donor countries (%)",2023,0.23902,Percentage,United States of America,840,"{""Reporting Type"":""G""}",C,Country data,,Organisation for Economic Co-operation and Development (OECD),"Official development assistance (ODA) as a percentage of OECD-DAC donors' GNI on grant equivalent basis, by donor countries (%)",The Organisation for Economic Co-operation and Development (OECD).,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=DC_ODA_TOTGGE&areaCode=840,Organisation for Economic Co-operation and Development (OECD),2026.Q2.G.01,2026-07-07T13:46:06,comparable_with_methodology_difference,comparison_only,complete,false,api,2026-08-15,"[""Grant equivalents, Based on OECD, DAC database, 2026""]",Current UN total uses grant equivalent after 2018; the project's U.S. total deliberately uses net ODA.
17.2.1,total_oda_gni_grant_equivalent,DC_ODA_TOTGGE,"Official development assistance (ODA) as a percentage of OECD-DAC donors' GNI on grant equivalent basis, by donor countries (%)",2024,0.225381,Percentage,United States of America,840,"{""Reporting Type"":""G""}",C,Country data,,Organisation for Economic Co-operation and Development (OECD),"Official development assistance (ODA) as a percentage of OECD-DAC donors' GNI on grant equivalent basis, by donor countries (%)",The Organisation for Economic Co-operation and Development (OECD).,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=DC_ODA_TOTGGE&areaCode=840,Organisation for Economic Co-operation and Development (OECD),2026.Q2.G.01,2026-07-07T13:46:06,comparable_with_methodology_difference,comparison_only,complete,true,api,2026-08-15,"[""Grant equivalents, Based on OECD, DAC database, 2026""]",Current UN total uses grant equivalent after 2018; the project's U.S. total deliberately uses net ODA.
