indicator_id,comparison_component,series_code,series_description,year,value,unit,geography,geography_code,disaggregation,nature_code,nature_description,observation_status,source_organization,source_dataset,reported_source,source_url,custodian,database_release,database_last_updated,comparison_status,fallback_suitability,completeness_status,is_preferred_comparison,retrieval_method,retrieval_date,footnotes,notes
8.a.1,donor_commitments,DC_TOF_TRDCMDL,"Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2024 United States dollars)",2016,3727.88,Millions of constant United States dollars,United States of America,840,"{""Reporting Type"":""G""}",C,Country data,,Organisation for Economic Co-operation and Development (OECD),"Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2024 United States dollars)",The Organisation for Economic Co-operation and Development (OECD).,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=DC_TOF_TRDCMDL&areaCode=840,Organisation for Economic Co-operation and Development (OECD),2026.Q2.G.01,2026-07-07T13:46:06,directly_comparable,comparison_and_fallback,not_assessed,false,api,2026-08-15,"[""Commitments, Based on OECD, CRS database, 2026, Constant 2024 USD million""]",United States donor Aid for Trade commitments in millions of constant 2024 USD.
8.a.1,donor_commitments,DC_TOF_TRDCMDL,"Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2024 United States dollars)",2017,3031.44,Millions of constant United States dollars,United States of America,840,"{""Reporting Type"":""G""}",C,Country data,,Organisation for Economic Co-operation and Development (OECD),"Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2024 United States dollars)",The Organisation for Economic Co-operation and Development (OECD).,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=DC_TOF_TRDCMDL&areaCode=840,Organisation for Economic Co-operation and Development (OECD),2026.Q2.G.01,2026-07-07T13:46:06,directly_comparable,comparison_and_fallback,not_assessed,false,api,2026-08-15,"[""Commitments, Based on OECD, CRS database, 2026, Constant 2024 USD million""]",United States donor Aid for Trade commitments in millions of constant 2024 USD.
8.a.1,donor_commitments,DC_TOF_TRDCMDL,"Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2024 United States dollars)",2018,3020.02,Millions of constant United States dollars,United States of America,840,"{""Reporting Type"":""G""}",C,Country data,,Organisation for Economic Co-operation and Development (OECD),"Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2024 United States dollars)",The Organisation for Economic Co-operation and Development (OECD).,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=DC_TOF_TRDCMDL&areaCode=840,Organisation for Economic Co-operation and Development (OECD),2026.Q2.G.01,2026-07-07T13:46:06,directly_comparable,comparison_and_fallback,not_assessed,false,api,2026-08-15,"[""Commitments, Based on OECD, CRS database, 2026, Constant 2024 USD million""]",United States donor Aid for Trade commitments in millions of constant 2024 USD.
8.a.1,donor_commitments,DC_TOF_TRDCMDL,"Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2024 United States dollars)",2019,3243.74,Millions of constant United States dollars,United States of America,840,"{""Reporting Type"":""G""}",C,Country data,,Organisation for Economic Co-operation and Development (OECD),"Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2024 United States dollars)",The Organisation for Economic Co-operation and Development (OECD).,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=DC_TOF_TRDCMDL&areaCode=840,Organisation for Economic Co-operation and Development (OECD),2026.Q2.G.01,2026-07-07T13:46:06,directly_comparable,comparison_and_fallback,not_assessed,false,api,2026-08-15,"[""Commitments, Based on OECD, CRS database, 2026, Constant 2024 USD million""]",United States donor Aid for Trade commitments in millions of constant 2024 USD.
8.a.1,donor_commitments,DC_TOF_TRDCMDL,"Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2024 United States dollars)",2020,2336.67,Millions of constant United States dollars,United States of America,840,"{""Reporting Type"":""G""}",C,Country data,,Organisation for Economic Co-operation and Development (OECD),"Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2024 United States dollars)",The Organisation for Economic Co-operation and Development (OECD).,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=DC_TOF_TRDCMDL&areaCode=840,Organisation for Economic Co-operation and Development (OECD),2026.Q2.G.01,2026-07-07T13:46:06,directly_comparable,comparison_and_fallback,not_assessed,false,api,2026-08-15,"[""Commitments, Based on OECD, CRS database, 2026, Constant 2024 USD million""]",United States donor Aid for Trade commitments in millions of constant 2024 USD.
8.a.1,donor_commitments,DC_TOF_TRDCMDL,"Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2024 United States dollars)",2021,2717.35,Millions of constant United States dollars,United States of America,840,"{""Reporting Type"":""G""}",C,Country data,,Organisation for Economic Co-operation and Development (OECD),"Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2024 United States dollars)",The Organisation for Economic Co-operation and Development (OECD).,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=DC_TOF_TRDCMDL&areaCode=840,Organisation for Economic Co-operation and Development (OECD),2026.Q2.G.01,2026-07-07T13:46:06,directly_comparable,comparison_and_fallback,not_assessed,false,api,2026-08-15,"[""Commitments, Based on OECD, CRS database, 2026, Constant 2024 USD million""]",United States donor Aid for Trade commitments in millions of constant 2024 USD.
8.a.1,donor_commitments,DC_TOF_TRDCMDL,"Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2024 United States dollars)",2022,2476.18,Millions of constant United States dollars,United States of America,840,"{""Reporting Type"":""G""}",C,Country data,,Organisation for Economic Co-operation and Development (OECD),"Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2024 United States dollars)",The Organisation for Economic Co-operation and Development (OECD).,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=DC_TOF_TRDCMDL&areaCode=840,Organisation for Economic Co-operation and Development (OECD),2026.Q2.G.01,2026-07-07T13:46:06,directly_comparable,comparison_and_fallback,not_assessed,false,api,2026-08-15,"[""Commitments, Based on OECD, CRS database, 2026, Constant 2024 USD million""]",United States donor Aid for Trade commitments in millions of constant 2024 USD.
8.a.1,donor_commitments,DC_TOF_TRDCMDL,"Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2024 United States dollars)",2023,3984.45,Millions of constant United States dollars,United States of America,840,"{""Reporting Type"":""G""}",C,Country data,,Organisation for Economic Co-operation and Development (OECD),"Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2024 United States dollars)",The Organisation for Economic Co-operation and Development (OECD).,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=DC_TOF_TRDCMDL&areaCode=840,Organisation for Economic Co-operation and Development (OECD),2026.Q2.G.01,2026-07-07T13:46:06,directly_comparable,comparison_and_fallback,not_assessed,false,api,2026-08-15,"[""Commitments, Based on OECD, CRS database, 2026, Constant 2024 USD million""]",United States donor Aid for Trade commitments in millions of constant 2024 USD.
8.a.1,donor_commitments,DC_TOF_TRDCMDL,"Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2024 United States dollars)",2024,4995.96,Millions of constant United States dollars,United States of America,840,"{""Reporting Type"":""G""}",C,Country data,,Organisation for Economic Co-operation and Development (OECD),"Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2024 United States dollars)",The Organisation for Economic Co-operation and Development (OECD).,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=DC_TOF_TRDCMDL&areaCode=840,Organisation for Economic Co-operation and Development (OECD),2026.Q2.G.01,2026-07-07T13:46:06,directly_comparable,comparison_and_fallback,not_assessed,true,api,2026-08-15,"[""Commitments, Based on OECD, CRS database, 2026, Constant 2024 USD million""]",United States donor Aid for Trade commitments in millions of constant 2024 USD.
8.a.1,donor_disbursements,DC_TOF_TRDDBMDL,"Total official flows (disbursement) for Aid for Trade, by donor countries (millions of constant 2024 United States dollars)",2006,6556.71,Millions of constant United States dollars,United States of America,840,"{""Reporting Type"":""G""}",C,Country data,,Organisation for Economic Co-operation and Development (OECD),"Total official flows (disbursement) for Aid for Trade, by donor countries (millions of constant 2024 United States dollars)",The Organisation for Economic Co-operation and Development (OECD).,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=DC_TOF_TRDDBMDL&areaCode=840,Organisation for Economic Co-operation and Development (OECD),2026.Q2.G.01,2026-07-07T13:46:06,directly_comparable,comparison_and_fallback,not_assessed,false,api,2026-08-15,"[""Gross disbursements, Based on OECD, CRS database, 2026, Constant 2024 USD million""]",United States donor Aid for Trade gross disbursements in millions of constant 2024 USD.
