indicator_id,comparison_component,series_code,series_description,year,value,unit,geography,geography_code,disaggregation,nature_code,nature_description,observation_status,source_organization,source_dataset,reported_source,source_url,custodian,database_release,database_last_updated,comparison_status,fallback_suitability,completeness_status,is_preferred_comparison,retrieval_method,retrieval_date,footnotes,notes
3.7.2,ages_15_19,SP_DYN_ADKL,"Adolescent birth rate (per 1,000 women aged 15-19 and 10-14 years)",2007,41.5,"Per 1,000 population",United States of America,840,"{""Age"":""15-19"",""Location"":""ALLAREA"",""Reporting Type"":""G"",""Sex"":""FEMALE""}",C,Country data,,"United Nations Department of Economic and Social Affairs, Population Division","Adolescent birth rate (per 1,000 women aged 15-19 and 10-14 years)",Registration National Statistics,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SP_DYN_ADKL&areaCode=840,"United Nations Department of Economic and Social Affairs, Population Division",2026.Q2.G.01,2026-07-07T13:46:06,directly_comparable,comparison_and_fallback,not_assessed,false,api,2026-08-15,[],Age-specific adolescent birth rate for women ages 15-19.
3.7.2,ages_15_19,SP_DYN_ADKL,"Adolescent birth rate (per 1,000 women aged 15-19 and 10-14 years)",2008,40.200001,"Per 1,000 population",United States of America,840,"{""Age"":""15-19"",""Location"":""ALLAREA"",""Reporting Type"":""G"",""Sex"":""FEMALE""}",C,Country data,,"United Nations Department of Economic and Social Affairs, Population Division","Adolescent birth rate (per 1,000 women aged 15-19 and 10-14 years)",Registration National Statistics,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SP_DYN_ADKL&areaCode=840,"United Nations Department of Economic and Social Affairs, Population Division",2026.Q2.G.01,2026-07-07T13:46:06,directly_comparable,comparison_and_fallback,not_assessed,false,api,2026-08-15,[],Age-specific adolescent birth rate for women ages 15-19.
3.7.2,ages_15_19,SP_DYN_ADKL,"Adolescent birth rate (per 1,000 women aged 15-19 and 10-14 years)",2009,37.900002,"Per 1,000 population",United States of America,840,"{""Age"":""15-19"",""Location"":""ALLAREA"",""Reporting Type"":""G"",""Sex"":""FEMALE""}",C,Country data,,"United Nations Department of Economic and Social Affairs, Population Division","Adolescent birth rate (per 1,000 women aged 15-19 and 10-14 years)",Registration National Statistics,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SP_DYN_ADKL&areaCode=840,"United Nations Department of Economic and Social Affairs, Population Division",2026.Q2.G.01,2026-07-07T13:46:06,directly_comparable,comparison_and_fallback,not_assessed,false,api,2026-08-15,[],Age-specific adolescent birth rate for women ages 15-19.
3.7.2,ages_15_19,SP_DYN_ADKL,"Adolescent birth rate (per 1,000 women aged 15-19 and 10-14 years)",2010,34.200001,"Per 1,000 population",United States of America,840,"{""Age"":""15-19"",""Location"":""ALLAREA"",""Reporting Type"":""G"",""Sex"":""FEMALE""}",C,Country data,,"United Nations Department of Economic and Social Affairs, Population Division","Adolescent birth rate (per 1,000 women aged 15-19 and 10-14 years)",Registration National Statistics,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SP_DYN_ADKL&areaCode=840,"United Nations Department of Economic and Social Affairs, Population Division",2026.Q2.G.01,2026-07-07T13:46:06,directly_comparable,comparison_and_fallback,not_assessed,false,api,2026-08-15,[],Age-specific adolescent birth rate for women ages 15-19.
3.7.2,ages_15_19,SP_DYN_ADKL,"Adolescent birth rate (per 1,000 women aged 15-19 and 10-14 years)",2011,31.299999,"Per 1,000 population",United States of America,840,"{""Age"":""15-19"",""Location"":""ALLAREA"",""Reporting Type"":""G"",""Sex"":""FEMALE""}",C,Country data,,"United Nations Department of Economic and Social Affairs, Population Division","Adolescent birth rate (per 1,000 women aged 15-19 and 10-14 years)",Registration National Statistics,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SP_DYN_ADKL&areaCode=840,"United Nations Department of Economic and Social Affairs, Population Division",2026.Q2.G.01,2026-07-07T13:46:06,directly_comparable,comparison_and_fallback,not_assessed,false,api,2026-08-15,[],Age-specific adolescent birth rate for women ages 15-19.
3.7.2,ages_15_19,SP_DYN_ADKL,"Adolescent birth rate (per 1,000 women aged 15-19 and 10-14 years)",2012,29.4,"Per 1,000 population",United States of America,840,"{""Age"":""15-19"",""Location"":""ALLAREA"",""Reporting Type"":""G"",""Sex"":""FEMALE""}",C,Country data,,"United Nations Department of Economic and Social Affairs, Population Division","Adolescent birth rate (per 1,000 women aged 15-19 and 10-14 years)",Registration National Statistics,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SP_DYN_ADKL&areaCode=840,"United Nations Department of Economic and Social Affairs, Population Division",2026.Q2.G.01,2026-07-07T13:46:06,directly_comparable,comparison_and_fallback,not_assessed,false,api,2026-08-15,[],Age-specific adolescent birth rate for women ages 15-19.
3.7.2,ages_15_19,SP_DYN_ADKL,"Adolescent birth rate (per 1,000 women aged 15-19 and 10-14 years)",2013,26.5,"Per 1,000 population",United States of America,840,"{""Age"":""15-19"",""Location"":""ALLAREA"",""Reporting Type"":""G"",""Sex"":""FEMALE""}",C,Country data,,"United Nations Department of Economic and Social Affairs, Population Division","Adolescent birth rate (per 1,000 women aged 15-19 and 10-14 years)",Registration National Statistics,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SP_DYN_ADKL&areaCode=840,"United Nations Department of Economic and Social Affairs, Population Division",2026.Q2.G.01,2026-07-07T13:46:06,directly_comparable,comparison_and_fallback,not_assessed,false,api,2026-08-15,[],Age-specific adolescent birth rate for women ages 15-19.
3.7.2,ages_15_19,SP_DYN_ADKL,"Adolescent birth rate (per 1,000 women aged 15-19 and 10-14 years)",2014,24.200001,"Per 1,000 population",United States of America,840,"{""Age"":""15-19"",""Location"":""ALLAREA"",""Reporting Type"":""G"",""Sex"":""FEMALE""}",C,Country data,,"United Nations Department of Economic and Social Affairs, Population Division","Adolescent birth rate (per 1,000 women aged 15-19 and 10-14 years)",Registration National Statistics,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SP_DYN_ADKL&areaCode=840,"United Nations Department of Economic and Social Affairs, Population Division",2026.Q2.G.01,2026-07-07T13:46:06,directly_comparable,comparison_and_fallback,not_assessed,false,api,2026-08-15,[],Age-specific adolescent birth rate for women ages 15-19.
3.7.2,ages_15_19,SP_DYN_ADKL,"Adolescent birth rate (per 1,000 women aged 15-19 and 10-14 years)",2015,22.299999,"Per 1,000 population",United States of America,840,"{""Age"":""15-19"",""Location"":""ALLAREA"",""Reporting Type"":""G"",""Sex"":""FEMALE""}",C,Country data,,"United Nations Department of Economic and Social Affairs, Population Division","Adolescent birth rate (per 1,000 women aged 15-19 and 10-14 years)",Registration National Statistics,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SP_DYN_ADKL&areaCode=840,"United Nations Department of Economic and Social Affairs, Population Division",2026.Q2.G.01,2026-07-07T13:46:06,directly_comparable,comparison_and_fallback,not_assessed,false,api,2026-08-15,[],Age-specific adolescent birth rate for women ages 15-19.
3.7.2,ages_15_19,SP_DYN_ADKL,"Adolescent birth rate (per 1,000 women aged 15-19 and 10-14 years)",2016,20.299999,"Per 1,000 population",United States of America,840,"{""Age"":""15-19"",""Location"":""ALLAREA"",""Reporting Type"":""G"",""Sex"":""FEMALE""}",C,Country data,,"United Nations Department of Economic and Social Affairs, Population Division","Adolescent birth rate (per 1,000 women aged 15-19 and 10-14 years)",Registration National Statistics,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SP_DYN_ADKL&areaCode=840,"United Nations Department of Economic and Social Affairs, Population Division",2026.Q2.G.01,2026-07-07T13:46:06,directly_comparable,comparison_and_fallback,not_assessed,false,api,2026-08-15,[],Age-specific adolescent birth rate for women ages 15-19.
3.7.2,ages_15_19,SP_DYN_ADKL,"Adolescent birth rate (per 1,000 women aged 15-19 and 10-14 years)",2022,13.5,"Per 1,000 population",United States of America,840,"{""Age"":""15-19"",""Location"":""ALLAREA"",""Reporting Type"":""G"",""Sex"":""FEMALE""}",C,Country data,,"United Nations Department of Economic and Social Affairs, Population Division","Adolescent birth rate (per 1,000 women aged 15-19 and 10-14 years)",Registration National Statistics,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SP_DYN_ADKL&areaCode=840,"United Nations Department of Economic and Social Affairs, Population Division",2026.Q2.G.01,2026-07-07T13:46:06,directly_comparable,comparison_and_fallback,not_assessed,true,api,2026-08-15,[],Age-specific adolescent birth rate for women ages 15-19.
